ID,Title,AutomationStatus,
130223,Verify the element of the Customer Admin details page.,Not Automated,
130224,Verify that web console throws an error if SOTI admin pass any value less than 2 or more than 50 characters as  First Name.,Not Automated,
130225,Verify that web console throws an error if SOTI admin pass any value less than 2 or more than 50 characters as  Last Name.,Not Automated,
130226,Verify that webconsole accept only a valid Email address.,Not Automated,
130227,Verify that uploading an image is not mandatory.,Not Automated,
130228,Verify  that once SOTI admin clicks (after passing valid info) on Finish than Customer admin should be available in the customer listing page.,Not Automated,
130229,Verify the default permissions assigned to Customer Admin,Not Automated,
130231,Verify that SOTI admin has options to edit every customer created by him.,Not Automated,
130237,Verify SOTI admin can view Manage Customers screen,Not Automated,
130238,Verify the customer name is displayed under name column,Not Automated,
130239,Verify the server name for the customer should display under server column,Not Automated,
130240,Verify the customer database name should display under database,Not Automated,
130241,Verify the schema name in the database should display under schema,Not Automated,
130242,Verify the SOTI admin who has last made the changes should display under Modified by,Not Automated,
130243,Verify the creation date and time should display under created on.,Not Automated,
130244,Verify the last modified date and time should display under Modified on.,Not Automated,
130245,Verify the status of the customer should display under Status.,Not Automated,
130246,[Obselete] Verify the options under the Action column for Active customer,Not Automated,
130247,Verify the New Customer button on the Manage customer page.,Not Automated,
130248,Verify if a new customer is added then the changes should reflect on Manage customers page,Not Automated,
130249,Verify if a customer details are modified then the changes should reflect on Manage customers page.,Not Automated,
130527,Verify that web console will not ask for the SOTI Database details at the time of editing a customer.,Not Automated,
130528,Verify the functional elements of SOTI Database details screen,Not Automated,
130529,Verify that SOTI admin only has an option to update the Customer name on the Customer DB details page.,Not Automated,
130530,Verify that web console will not give an option to edit other information's on Customer DB details page.,Not Automated,
130531,Verify that the options available on Customer Admin details page are editable.,Not Automated,
130532,Verify the field validations for First name when user when field is left blank or given invalid value,Not Automated,
130533,Verify the field validations for Last name when user when field is left blank or given invalid value,Not Automated,
130534,Verify that web console accept only a valid Email address and a link to generate the password is also sent to the new registered email used while editing an existing customer.,Not Automated,
130535,Verify that web console accept only a valid Email address while editing an existing customer.,Not Automated,
130536,Verify that web console accept new image while editing an existing customer.,Not Automated,
131172,Verify user should get the Number option under data type drop down,Planned,
131173,Verify the conditions user gets when data type Number is selected.,Planned,
131174,Verify the condition IsNumber and the default error message,Planned,
131175,Verify for the condition IsNumber the error message can be made empty,Planned,
131176,Verify for the condition IsNumber the error message can be customized,Planned,
131177,Verify the condition Greater Than and the default error message,Planned,
131178,Verify that the Greater than value can be changed and default error message should get changed accordingly,Planned,
131179,Verify in the Greater Than textbox user should not be able to enter any non numeric field,Planned,
131180,Verify the Greater Than textbox should give an error if made empty.,Planned,
131181,Verify for the condition Greater Than the error message can be made empty,Planned,
131182,Verify for the condition Greater Than the error message can be customized,Planned,
131183,Verify the condition Less Than and the default error message,Planned,
131184,Verify that the Less Than value can be changed and default error message should get changed accordingly,Planned,
131185,Verify in the Less Than textbox user should not be able to enter any non numeric field,Planned,
131186,Verify the Less Than textbox should give an error if made empty.,Planned,
131187,Verify for the condition Less Than the error message can be made empty,Planned,
131188,Verify for the condition Less Than the error message can be customized,Planned,
131189,Verify the condition Equal To and the default error message,Planned,
131190,Verify that the Equal To value can be changed and default error message should get changed accordingly,Planned,
131191,Verify in the Equal To textbox user should not be able to enter any non numeric field,Planned,
131192,Verify the Equal To textbox should give an error if made empty.,Planned,
131193,NA Verify for the condition Equal To the error message can be made empty,Planned,
131194,Verify for the condition Equal To the error message can be customized,Planned,
131195,Verify the condition Not Equal To and the default error message,Planned,
131196,Verify that the Not Equal To value can be changed and default error message should get changed accordingly,Planned,
131197,Verify in the Not Equal To textbox user should not be able to enter any non numeric field,Planned,
131198,Verify the Not Equal To textbox should give an error if made empty.,Planned,
131199,Verify for the condition Not Equal To the error message can be made empty,Planned,
131200,Verify for the condition Not Equal To the error message can be customized,Planned,
131201,Verify the condition Range and the default error message,Planned,
131202,Verify that the Range values can be changed and default error message should get changed accordingly,Planned,
131203,Verify in the Range textboxes user should not be able to enter any non numeric field,Planned,
131204,Verify the range textboxes should give an error if made empty.,Planned,
131205,Verify the Min range value should be Less than Max range value,Planned,
131206,Verify for the condition Range the error message can be made empty,Planned,
131207,Verify for the condition Range the error message can be customized,Planned,
131208,Verify the condition Not in Range and the default error message,Planned,
131209,Verify that the Not in Range values can be changed and default error message should get changed accordingly,Planned,
131210,Verify in the Not in Range textboxes user should not be able to enter any non numeric field,Planned,
131211,Verify the Not In Range textboxes should give an error if made empty.,Planned,
131212,Verify the Min Not in Range value should be less Max Not in Range value,Planned,
131213,Verify for the condition Not in Range the error message can be made empty,Planned,
131214,Verify for the condition Not in Range the error message can be customized,Planned,
131215,Verify the condition Not Allow Decimal and the default error message,Planned,
131216,Verify for the condition Not Allow Decimal the error message can be made empty,Planned,
131217,Verify for the condition Not Allow Decimal the error message can be customized,Planned,
131218,Verify the validation property of textbox persist if anoher conrol is selected on the same page or other page,Not Automated,
131219,Verify the validation property of textbox persist if edit the current version,Not Automated,
131220,Verify the validation property of textbox persist if edit the app and create new version,Not Automated,
131222,Verify the IsNumber validation on agent with default and customised error message and also when records are in edit mode,Planned,
131224,Verify the IsNumber validation on agent with default and customised error message when the record is in edit mode,Planned,
131225,Verify the IsNumber validation on agent with customized error message and also when records in edit mode,Not Automated,
131226,Verify the IsNumber validation on agent with customized error message  when the record is in edit mode,Not Automated,
131227,Verify that if correct value is entered than the  IsNumber validation error message should be removed.,Planned,
131228,Verify that if correct value is entered than the  IsNumber validation error message should be removed when the record is in edit mode,Planned,
131229,Verify the IsNumber validation if the textbox is required or not required.,Planned,
131230,Verify the IsNumber validation if the textbox is required when the record is in edit mode.,Planned,
131231,Verify the IsNumber validation if the textbox is not required.,Not Automated,
131232,Verify the IsNumber validation if the textbox is not required when the record is in edit mode.,Planned,
131233,Verify the Greater Than validation on agent with default error message and also when record is in edit mode,Planned,
131234,[Redundant] Verify the Greater Than validation on agent with default error message when the record is in edit mode,Not Automated,
131235,Verify the Greater Than validation on agent with customized error message and also when record is in edit mode,Planned,
131236,[Redundant] Verify the Greater Than validation on agent with customized error message when the record is in edit mode.,Not Automated,
131237,Verify that if correct value is entered than the  Greater Than validation error message should be removed and also when record is in edit mode.,Planned,
131238,[Redundant] Verify that if correct value is entered than the  Greater Than validation error message should be removed when the record is in edit mode.,Not Automated,
131239,Verify if non numeric data is entered in the textbox with Greater than validation.,Planned,
131240,Verify if non numeric data is entered in the textbox with Greater than validation when the record is in edit mode.,Planned,
131241,Verify the Greater Than validation if the textbox is required or not required.,Planned,
131242,Verify the Greater Than validation if the textbox is required or not required when the record is in edit mode.,Planned,
131243,Verify the Greater Than validation if the textbox is not required.,Not Automated,
131244,Verify the Greater Than validation if the textbox is not required when the record is in edit mode.,Not Automated,
131245,Verify the Less Than validation on agent with default error message,Planned,
131246,Verify the Less Than validation on agent with default error message when the record is in edit mode.,Planned,
131247,Verify the Less Than validation on agent with customized error message,Planned,
131248,Verify the Less Than validation on agent with customized error message when the record is in edit mode.,Planned,
131250,Verify that if correct value is entered than the  Less Than validation error message should be removed.,Planned,
131251,Verify that if correct value is entered than the  Less Than validation error message should be removed when the record is in edit mode.,Planned,
131252,Verify if non numeric data is entered in the textbox with Less than validation.,Planned,
131253,Verify if non numeric data is entered in the textbox with Less than validation when the record is in edit mode.,Planned,
131254,Verify the Less Than validation if the textbox is required and also when records are in edit mode .,Planned,
131255,[Redundant] Verify the Less Than validation if the textbox is required when the record is in edit mode.,Not Automated,
131256,Verify the Less Than validation if the textbox is not required and also when the record is in edit mode .,Planned,
131257,Verify the Less Than validation if the textbox is not required when the record is in edit mode.,Planned,
131258,Verify the Equal To validation on agent with default error message,Planned,
131259,Verify the Equal To validation on agent with default error message when the record is in edit mode.,Planned,
131260,Verify the Equal To validation on agent with customized error message,Planned,
131261,Verify the Equal To validation on agent with customized error message when the record is in edit mode.,Planned,
131262,Verify that if correct value is entered than the  Equal To validation error message should be removed.,Planned,
131263,Verify that if correct value is entered than the  Equal To validation error message should be removed  when the record is in edit mode.,Planned,
131264,Verify if non numeric data is entered in the textbox with Equal To validation.,Planned,
131265,Verify if non numeric data is entered in the textbox with Equal To validation  when the record is in edit mode.,Planned,
131266,Verify the Equal To validation if the textbox is required and not required.,Planned,
131267,Verify the Equal To validation if the textbox is required  Or not required when the record is in edit mode.,Planned,
131268,Verify the Equal To validation if the textbox is not required.,Not Automated,
131269,Verify the Equal To validation if the textbox is not required when the record is in edit mode.,Not Automated,
131270,Verify the Not Equal To validation on agent with default error message,Planned,
131271,Verify the Not Equal To validation on agent with default error message when the record is in edit mode,Planned,
131272,Verify the Not Equal To validation on agent with customized error message,Planned,
131273,Verify the Not Equal To validation on agent with customized error message when the record is in edit mode.,Planned,
131274,Verify that if correct value is entered than the  Not Equal To validation error message should be removed.,Planned,
131275,Verify that if correct value is entered than the  Not Equal To validation error message should be removed when the record is in edit mode.,Planned,
131276,Verify if non numeric data is entered in the textbox with Not Equal To validation.,Planned,
131277,Verify if non numeric data is entered in the textbox with Not Equal To validation when the record is in edit mode.,Planned,
131278,Verify the Not Equal To validation if the textbox is required and also when the record is in edit mode.,Planned,
131279,[Redundant] Verify the Not Equal To validation if the textbox is required when the record is in edit mode.,Not Automated,
131280,Verify the Not Equal To validation if the textbox is not required and also when record is in edit mode .,Planned,
131281,[Redundant] Verify the Not Equal To validation if the textbox is not required when the record is in edit mode.,Not Automated,
131282,Verify the Range validation on agent with default error message and also when the record is in edit mode,Planned,
131283,[Redundant] Verify the Range validation on agent with default error message when the record is in edit mode.,Not Automated,
131284,Verify the Range validation on agent with customized error message and also when records is in edit mode,Planned,
131285,[Redundant] Verify the Range validation on agent with customized error message when the record is in edit mode.,Not Automated,
131286,Verify that if correct value is entered than the  Range validation error message should be removed and also when records are in edit mode,Planned,
131287,[Redundant ] Verify that if correct value is entered than the  Range validation error message should be removed when the record is in edit mode.,Not Automated,
131288,Verify if non numeric data is entered in the textbox with Range validation.,Planned,
131289,Verify if non numeric data is entered in the textbox with Range validation when the record is in edit mode.,Planned,
131290,Verify the Range validation if the textbox is required or not required .,Planned,
131291,Verify the Range validation if the textbox is required when the record is in edit mode.,Planned,
131292,Verify the Range validation if the textbox is not required.,Not Automated,
131293,Verify the Range validation if the textbox is not required when the record is in edit mode.,Planned,
131294,Verify the Not in Range validation on agent with default and customised error message,Planned,
131295,Verify the Not in Range validation on agent with default and customised error message when the record is in edit mode,Planned,
131296,Verify the Not in Range validation on agent with customized error message,Not Automated,
131297,Verify the Not in Range validation on agent with customized error message when the record is in edit mode.,Not Automated,
131298,Verify that if correct value is entered than the  Not in Range validation error message should be removed.,Not Automated,
131299,Verify that if correct value is entered than the  Not in Range validation error message should be removed when the record is in edit mode.,Planned,
131300,Verify if non numeric data is entered in the textbox with Not in Range validation.,Not Automated,
131301,Verify if non numeric data is entered in the textbox with Not in Range validation when the record is in edit mode.,Planned,
131302,Verify the Not in Range validation if the textbox is required and not required.,Planned,
131303,Verify the Not in Range validation if the textbox is required when the record is in edit mode.,Planned,
131304,Verify the Not in Range validation if the textbox is not required.,Not Automated,
131305,Verify the Not in Range validation if the textbox is not required when the record is in edit mode.,Planned,
131306,Verify the Not allow Decimal validation on agent with default and customised error message,Planned,
131307,Verify the Not allow Decimal validation on agent with default error message when the record is in edit mode,Planned,
131308,Verify the Not allow Decimal validation on agent with customized error message,Not Automated,
131309,Verify the Not allow Decimal validation on agent with customized error message when the record is in edit mode.,Not Automated,
131310,Verify that if correct value is entered than the  Not allow Decimal validation error message should be removed.,Not Automated,
131311,Verify that if correct value is entered than the  Not allow Decimal validation error message should be removed when the record is in edit mode.,Planned,
131312,Verify if non numeric data is entered in the textbox with Not allow decimal validation.,Planned,
131313,Verify if non numeric data is entered in the textbox with Not allow decimal validation when the record is in edit mode.,Planned,
131314,Verify the Not allow Decimal validation if the textbox is required and is in edit or normal mode .,Planned,
131315,Verify the Not allow Decimal validation if the textbox is required when the record is in edit mode.,Not Automated,
131316,Verify the Not allow Decimal validation if the textbox is not required in both edit and normal mode.,Planned,
131317,Verify the Not allow Decimal validation if the textbox is not required when the record is in edit mode.,Not Automated,
131318,Verify the textboxes with all the validation in an app are woking correctly with other controls.,Planned,
131676,Verify that the alert messsasge if user leaves any required field blank and taps on a button having 'Validate and Navigate' action.,Not Automated,
131881,test,Not Automated,
132153,Verify that data updated on fields of edit Customer flow should be retained even if the user moves back and forward accross the pages,Not Automated,
132395,Verify that on clicking Cancel button the data in edit mode is not saved and user is taken to Customer listing page,Not Automated,
133306,Verify the user listing when the user logins for the first time.,Not Automated,
133737,Verify that an app developer should be able to see a data type validations for checkbox control.,Not Automated,
133738,Verify the sub property available of Validations property under checkbox control.,Not Automated,
133739,Verify the values selected for required checkbox should persist if the app developer selects any other controls/Pages and then again select the checkbox.,Not Automated,
133740,Verify the properties for checkbox should persist while editing the app.,Not Automated,
133741,Verify that an app developer should be able to see a required validations for Radio control.,Planned,
133742,Verify the sub property available of Rules property under Radio control.,Planned,
133743,Verify the values selected for required Radio button should persist if the app developer selects any other control and then again select the Radio button.,Planned,
133744,Verify the properties for Radio should persist while editing the app.,Not Automated,
133745,Verify that an app developer should be able to see a required validations property for Camera control.,Planned,
133746,Verify the sub property available of Validations property under Camera control.,Not Automated,
133747,Verify the values selected for required Camera control should persist if the app developer selects any other control and then again select the Camera control.,Not Automated,
133748,Verify the properties for Camera control should persist while editing the app.,Not Automated,
133749,Verify that an app developer should be able to see a required validations property for Dropdown control.,Not Automated,
133750,Verify the sub property available of Validations property under Dropdown control.,Not Automated,
133751,Verify the values selected for required  Dropdown should persist if the app developer selects any other control and then again select the Dropdown control.,Not Automated,
133752,Verify the properties for Dropdown control should persist while editing the app.,Not Automated,
133753,Verify that an app developer should be able to see a required validations property for Barcode control.,Not Automated,
133754,Verify the sub property available of Validations property under Dropdown control.,Not Automated,
133755,Verify the values selected for required Barcode should persist if the app developer selects any other control and then again select the Barcode control.,Not Automated,
133756,Verify the properties for Dropdown control should persist while editing the app.,Not Automated,
133757,Verify that an app developer should be able to see required validations property for Audio control.,Not Automated,
133758,Verify the sub property available of Validations property under Audio control.,Not Automated,
133759,Verify the values selected for required Camera Audio should persist if the app developer selects any other control and then again select the Audio control.,Not Automated,
133760,Verify the properties for Audio control should persist while editing the app.,Not Automated,
133761,Verify that app should highlight all the required violation for all controls in one go on pressing Submit button.,Not Automated,
133762,Verify that the webapp should persist all the correct values passed by the user.,Not Automated,
133763,Verify that the webapp throws an error if any required field is blank.,Not Automated,
133764,Verify that user is allowed to move on the next page only after resolving all the existing error on that page.,Not Automated,
133765,Verfiy that the webapp displays all the violation errors available on a multipage where navigate and validate action is set on a button for multiple controls.,Not Automated,
134588,Verify that user is navigated to Edit user screen when he clicks on Edit user under actions,Not Automated,
134589,Verify the form fields on Edit user page,Not Automated,
134952,Verify that user is navigated to Edit user screen when he clicks on Edit user under actions,Planned,
134953,Verify the form fields on Edit user page,Planned,
134954,Verify that First name is mandatory in Edit mode,Planned,
134955,Verify the character limit for First name in Edit mode,Planned,
134956,Verify that Last name is mandatory in Edit mode,Planned,
134957,Verify the character limit for Last name in Edit mode,Planned,
134961,Verify that email address is mandatory in Edit mode,Planned,
134962,Verify the email address has email specific character check in Edit mode,Planned,
134963,Verify that confirm email address is mandatory in Edit mode,Planned,
134964,Verify the Confirm email address has email specific character check in Edit mode,Planned,
134965,Verify the value entered for confirm email address should be matched with email address field in Edit mode,Planned,
134966,Content changes [7915]:Verify the new link"send reset password email",Planned,
134967,Content Changes 7915:Verify that upload picture is not mandatory in Edit mode,Planned,
134968,Verify if no picture is uploaded then the default image should be shown in Edit mode,Planned,
134969,[Obsolete] Verify that select role dropdown is mandatory in Edit mode,Not Automated,
134970,Verify the values available in Role dropdown in Edit mode,Planned,
134971,Verify that user can create a new role in Edit mode,Planned,
134972,Verify the content of Permission pop up in Edit mode of customer user,Planned,
134973,Verify that role name text box is active and accept value as per validations in Edit mode,Planned,
134974,Verify that Role name should be mandatory,Planned,
134975,Verify that Role name should be unique in Edit mode,Planned,
134976,Verify that all modules in permission pop up are selectable in Edit mode of customer user,Planned,
134977,Verify at least one permission should be selected.,Planned,
134978,Verify that role is successfully created and added to role dropdown on clicking of Add role link on the pop up in Edit mode,Planned,
134979,Verify that role created on edit user screen should be extendable while editing more users.,Planned,
134980,Verify that a user can be edited using newly created roles on edit user screen itself.,Planned,
134981,Verify that user can be edited using pre-defined roles,Planned,
134982,Verify that edited user data should be updated on the user listing page,Planned,
134983,Verify that system should authenticate edited user when logged in using respective username and password,Not Automated,
134984,Verify that an edited user with All access should be able to access all modules i.e. Apps users devices Reports on console after login,Not Automated,
134985,Verify that an edited user having access to only Apps would be able to access only Apps module on console after login.,Not Automated,
134986,Verify that an edited user having access to only Reports would be able to access only Apps module on console after login.,Not Automated,
134987,Verify that an edited user having access to only Users would be able to access only Apps module on console after login.,Not Automated,
134988,Verify that an edited user having access to only devices would be able to access only Apps module on console after login.,Not Automated,
134989,Verify that an edited user having access to group of permission fro Apps and reports is able to access only Apps and reports on console after login.,Not Automated,
134990,Verify that an edited user having access to group of permission fro Apps and devices is able to access only Apps and devices on console after login.,Not Automated,
134991,Verify that an edited user having access to group of permission fro Apps and Users is able to access only Apps and users on console after login.,Not Automated,
134992,Verify that an edited user having access to group of permission fro Users and devices is able to access only Users and devices on console after login.,Not Automated,
134993,Verify that an edited user having access to group of permission fro Users and reports is able to access only Users and reports on console after login.,Not Automated,
134994,Verify that an edited user having access to group of permission from devices and reports is able to access only devices and reports on console after login.,Not Automated,
135657,Verify that role name on create role overlay is mandatory,Planned,
135658,Verify that permission set on create role overlay is mandatory,Planned,
135660,Verify that Forgot password link is present on the login screen.,Not Automated,
135661,Verify that web console open a new pop up when user clicks on Forgot Password? Link.,Not Automated,
135662,Verify the layout of Forgot Password? popup.,Not Automated,
135663,Verify that user can only pass a valid email address inside forgot password pop up.,Not Automated,
135664,Verify that dialog box will dismiss if user clicks on cancel.,Not Automated,
135665,verify the functionality if user clicks on Recover password button.,Not Automated,
135667,Verify the functionality of resend email.,Not Automated,
135668,Verify that a new email is sent to user once the provides a valid email address the Forgot Password? pop up,Not Automated,
135669,Verify that the email is only sent to a registered user only.,Not Automated,
135670,Verify that it is mandatory for user to update its password once he receives a password recovery mail.,Not Automated,
135671,Verify that user should only be allowed to login with the updated password.,Not Automated,
135677,Verify the email template of Registration mail sent by webconsole to implicit Customer Admin.,Not Automated,
135678,Verify the email template of Registration mail sent by webconsole to Customer user.,Not Automated,
135679,Verify the email template for Forgot Password.,Not Automated,
135680,Verify the email template for Reset By Admin.,Not Automated,
135681,Verify that the fields available on web console to change password.,Not Automated,
135682,Verify that user gets an error message  if enters a wrong Old Password,Not Automated,
135683,Verify that user gets an error message  if enters a wrong New Password,Not Automated,
135684,Verify that user gets an error message  if enters a wrong Confirm New Password,Not Automated,
135685,Verify that the password entered by user should be masked.,Not Automated,
135686,Verify that save button should only become active if the values of New password & Confirm Password match,Not Automated,
135687,Verify the password complexity of new password provided by end user.,Not Automated,
135688,Verify that user should only be allowed to login with the updated password.,Not Automated,
135689,MADP-7820|| [Content Changes]: Verify that Reset password link is clickable.,Not Automated,
135690,Validate the Reset password dialog box.,Not Automated,
135691,Verify that SOTI admin has the right to reset the password for Customer admin or customer user.,Not Automated,
135692,MADP-7649||| [Content Changes]Verify that Customer admin has the right to reset the password for Customer admin or customer user.,Not Automated,
135693,Verify that user is forced to update the system generated password.,Not Automated,
136773,Verify that Android device  is enrolled successfully and showup on the Device listing page on web Console.,Not Automated,
136774,Verify that IPhone is enrolled successfully and showup on the Device listing page on web Console.,Not Automated,
136775,Verify that Windows device is enrolled successfully and showup on the Device listing page on web Console.,Not Automated,
136776,Verify that Android Tablet is enrolled successfully and showup on the Device listing page on web Console.,Not Automated,
136777,Verify that IPad is enrolled successfully and showup on the Device listing page on web Console.,Not Automated,
136780,Verify that Windows desktop view is enrolled successfully and showup on the Device listing page on web Console.,Not Automated,
136786,Verify that Windows Tablet is enrolled successfully and showup on the Device listing page on web Console.,Not Automated,
136787,Verify that user should be navigated to Device listing screen on click on device tab on left navigation.,Not Automated,
136788,Verify that following columns should show up on the device listing page : DEVICE NAME OS VERSION EMAIL ENROLLED SYNCED GROUP APPS ACTIONS,Not Automated,
136790,Verify that a unique device ID should be given to device by the server and updated on ID section of the device list screen for any device.,Not Automated,
136791,Verify that Device OS is populated on the device listing for every device enrolled,Not Automated,
136792,Verify that if user modifies a device the information is capture in Synced column,Not Automated,
136794,Verify that if user modifies a device the information is capture in modified by column and the row should get sorted by modified date,Not Automated,
136795,Verify that Enrolled details should be populated on the device listing page,Not Automated,
136796,The activation status of a device should show up on the Status column,Not Automated,
136798,Verify that Action column should show the action list for the action that can be performed on an enrolled device.,Not Automated,
137204,Verify that email address accpetd in Edit mode should be unique,Planned,
137613,Verify that user Confirm email address should accept only the value equal to the value provided for email address field,Not Automated,
137614,Verify that email address and Confirm email address should be madatory,Not Automated,
137615,Verify that confirm email address should be mandatory,Not Automated,
137616,Verify that email address should be unique,Not Automated,
137634,[Content Changes 7915] Verify that email address should be unique,Planned,
138018,Verify that the values gets udpated in the list view on agent if user tries to udpate any existing record.,Not Automated,
138036,Verify that webconsole throws only one error at a time for a input field.,Not Automated,
138777,E2E: Verify the functionality of app when user adds a combination of button actions on each page.,Not Automated,
138784,Verify the validation errors for required text box email if multiple button actions are added on a single page.,Planned,
138791,Verify that a new customer is allowed to create and publish a new app.,Not Automated,
138871,Verify the behavior if app dev tries to edit a page but did not save it.,Not Automated,
138874,Duplicate 78556: Verify the behavior of Error List when app developer deletes any control which is having some errors.,Not Automated,
139899,Verify that a user is able to delete a Button from the canvas,Planned,
139901,Verify that a user is able to delete a Camera from the canvas,Planned,
139902,Verify that a user is able to delete a Checkbox from the canvas,Not Automated,
139903,Verify that a user is able to delete a Label from the canvas,Not Automated,
139904,Verify that a user is able to delete a List view from the canvas,Not Automated,
139905,Verify that a user is able to delete a Text box from the canvas,Planned,
140851,Verify the Audio control is available under toolbox,Planned,
140852,Verify the user is able to drag and drop the audio control on canvas,Planned,
140854,Verify the default value of ID property of audio control,Planned,
140855,Verify the Descriptive name property and its default value,Planned,
140856,Verify the Descriptive name property is mandatory,Planned,
140857,Verify that Descriptive name is reset to Default value/Last saved on making Name field blank/Invalid/Duplicate Value and click outside the property field,Planned,
140858,Verify the value of the Descriptive name property is used to show column heading of Audio control at Reports tab.,Not Automated,
140859,Verify the IsRequired property,Planned,
140860,Verify all the margins property,Not Automated,
140861,Verify that the margin properties are mandatory,Not Automated,
140862,Verify the user can enter 0 to 99 number in Margin property,Not Automated,
140863,Verify the user can drag multiple audio control on one page,Not Automated,
140864,Verify the user can drag multiple audio control in one app.,Not Automated,
140865,Verify the Audio control is not selectable in Listview,Not Automated,
140866,Verify the properties set for audio control while creating the app should persist when the app opens in edit mode,Not Automated,
140867,Verify the properties set for audio control persists if the user select any other control on the same page,Not Automated,
140868,Verify the properties set for audio control persists if the user select any other control on different page,Not Automated,
140870,Verify that user is able to delete Audio control from the canvas,Planned,
141248,Verify that Webconsole is allowing user to re-order List view.,Not Automated,
141279,Verify an app having multiple list views and their edit functionality.,Not Automated,
141560,Verify that user lands on edit mode for a record on click of a record on list view,Not Automated,
141561,Verify that Global error list should be updated when user encounters an error on the Audio control on server side.,Not Automated,
144462,ABC,Not Automated,
144472,abc,Not Automated,
144475,Test 1,Not Automated,
144518,Verify that user is  able to See a new App on Agent with identifying word "NEW" on the right corner after doing pull to refresh,Not Automated,
144519,Verify that user is  able to See a updated App on Agent with identifying word "Update" on the right corner after doing pull to refresh,Not Automated,
144520,Verify that already existing apps are shown as it is on Agent launch and time is taken to load the new ones,Not Automated,
144521,Verify that already existing apps are shown as it is on Agent on Agent launch and time is taken to load the updated ones,Not Automated,
144522,Verify that Agent should keep loading the new or updated apps in background if an old app has been launched.,Not Automated,
144525,Verify that  if after initiating pull to refresh for new and updated app if there is no internet connection show a toast message "No Internet connection." and stop connecting to server.,Not Automated,
144527,Verify that if after initiating pull to refresh for new and updated app if user exit the app then update should be stopped.,Not Automated,
144528,Verify that if after initiating pull to refresh for new and updated app if app is in background keep installing the new apps if any.,Not Automated,
144530,Verify that if after initiating pull to refresh for new and updated app if there is no update available on server show a toast message 'App catalogue is already updated.' and stop the process,Not Automated,
144531,Verify that user should be able to see pull to refresh on multiple pages of an app catalogue for new App,Not Automated,
144532,Verify that user should be able to see pull to refresh on multiple pages of an app catalogue for an updated App,Not Automated,
144533,Verify that user should remain on the same page if after pull to refresh the new app is on other page of app catalogue,Not Automated,
144535,Verify that user should remain on the same page if after pull to refresh the updated app is on other page of app catalogue,Not Automated,
145021,User should be able to see delete option under actions for any data source.,Planned,
145022,After clicking on delete option user should get confirmation popup,Planned,
145023,Verify if user clicks on Delete button on popup the data source should get deleted.,Planned,
145024,verify if the user clicks on cancel button the data source should not get deleted.,Planned,
146133,Verify that Manage Roles button available on Users screen,Planned,
146136,Verify that Name Modified  By Last modified are available on Manage Roles screen,Planned,
146137,Validate that defined roles are showing under Name attribute,Not Automated,
146140,Verify that a Customer Admin is able to see Data source tab on the Left Navigation,Planned,
146141,Verify that a Customer user with permission to access Data source is able to see Data source tab on the Left Navigation,Planned,
146143,Verify that a Customer user with all set of permission  is able to see Data source tab on the Left Navigation,Planned,
146144,[NA] Verify that a user who does not have rights to create or edit data source but has rights to create App  should be able to import datasource to the radio controls used in App,Not Automated,
146145,Validate that defined roles are showing under Name attribute,Planned,
146146,[NA] Verify that a user who does not have rights to create or edit data source but has rights to create App  should be able to import datasource to the checkbox control used in App,Not Automated,
146147,Verify that a user who does not have rights to create or edit data source but has rights to create App  should be able to import datasource to thedropdown control used in App,Not Automated,
146148,[NA] Verify that a user who does not have rights to create or edit data source but has rights to create App  should be able to import multiple datasources to different  controls used in App,Not Automated,
146149,Verify The No Data source page,Planned,
146150,Verify the layout of Data Source overlay,Planned,
146151,Verify that the name passed for data source by the customer admin is unique.,Planned,
146152,Verify that it is mandatory for customer admin to provide Name to the newly created Data Source.,Planned,
146153,Validate that created role date showing under Modified date attribute,Planned,
146154,Verify the type of options available for customer user as Data Source.,Planned,
146155,Verify the supported formats available to customer user for Data Source.,Planned,
146156,Verify that the customer admin has the option to select CSV as the format type in Data Source.,Planned,
146157,Verify that the customer admin has the option to select XLS as the format type in Data Source.,Planned,
146158,Verify the options available to customer admin inside CSV Delimiter dropdown.,Planned,
146159,Validate values visible under modified by attribute,Planned,
146160,Verify that it is mandatory for customer admin to provide a Data Source file.,Planned,
146161,Verify that while create data source customer admin is allowed to add an XLS file of size any size,Planned,
146162,Verify that while create data source customer admin is allowed to add a CSV file of any size,Planned,
146163,Verify that while create data source customer admin is allowed to add an XLSX file of any size,Planned,
146164,Verify the error message when user uploads an incorrect excel file data source.,Planned,
146165,[Obsolete]Validate that Current Role status showing under Status attribute,Not Automated,
146166,Verify the error message when user uploads an incorrect xlsx file data source.,Planned,
146167,Verify the error message when user uploads an incorrect CSV file data source.,Planned,
146168,Verify that user is able to create a data source after providing all valid inputs for a CSV file,Planned,
146169,Verify that user is able to create a data source after providing all valid inputs for a Excel file,Planned,
146170,Verify that user is able to create a data source after providing all valid inputs for a XLSX file,Planned,
146173,Verify admin is default value of seletc role and Create role link present to add more roles,Planned,
146174,Verify that there is a option to customer user to resend the password recovery email.,Not Automated,
146175,Verify that the resend email link is clickable.,Not Automated,
146176,Verify the functionality of resend email.,Not Automated,
146177,Verify that a new email is sent to user each time he click on Resend password ink.,Not Automated,
146178,Verify that the email is only sent to a registered user only.,Not Automated,
146904,Verify the properties in General tab for Camera control,Not Automated,
146905,Verify that margin propery should be collapsible,Not Automated,
