ID,Title,AutomationStatus,
146157,Verify that the customer admin has the option to select XLS as the format type in Data Source.,Planned,
146158,Verify the options available to customer admin inside CSV Delimiter dropdown.,Planned,
146159,Validate values visible under modified by attribute,Planned,
146160,Verify that it is mandatory for customer admin to provide a Data Source file.,Planned,
146161,Verify that while create data source customer admin is allowed to add an XLS file of size any size,Planned,
146162,Verify that while create data source customer admin is allowed to add a CSV file of any size,Planned,
146163,Verify that while create data source customer admin is allowed to add an XLSX file of any size,Planned,
146164,Verify the error message when user uploads an incorrect excel file data source.,Planned,
146166,Verify the error message when user uploads an incorrect xlsx file data source.,Planned,
146167,Verify the error message when user uploads an incorrect CSV file data source.,Planned,
146168,Verify that user is able to create a data source after providing all valid inputs for a CSV file,Planned,
146169,Verify that user is able to create a data source after providing all valid inputs for a Excel file,Planned,
146170,Verify that user is able to create a data source after providing all valid inputs for a XLSX file,Planned,
146173,Verify admin is default value of seletc role and Create role link present to add more roles,Planned,
146966,Verify the alert confirmation message appears on screen when an admin tries to Delete an app which is in Blocked state.,Planned,
147916,Verify the character limit for Name property.,Planned,
148483,Verify that navigates to create new Data Source page  by clicking on 'Create Data Source' button.,Planned,
148484,Verify the Action types available for each Data Source.,Planned,
148485,Verify the List visible under Data Source tab.,Planned,
148489,Verify that a user who does not have rights to view data source.,Planned,
148490,Verify that a Customer user with all set of permission  is able to see Data source tab on the Left Navigation,Planned,
149248,Verify that an edit option is available with each Data  Source.,Planned,
149249,Verify that admin is taken to edit data source overlay on clicking Edit button.,Planned,
149250,Verify that while editing a Data Source should persist its old values.,Planned,
149251,Verify that user should only be able to edit the name of the datasource,Planned,
149252,Verify it is manadatory to provide an Name at the time of Editing a Data Source.,Planned,
149254,Verify the check of 100 characters in the Name field at the time of Editing a Data Source.,Planned,
149258,Verify that the save button should be visible as Update DataSource.,Planned,
155564,[A] Verify that 'Save and Continue' button should get disabled if App name contains less than 2 characters.,Planned,
155565,Verify that placeholder text appears back if user enter the text in text fields & clear it,Planned,
155566,Verify the validation errors displayed on create app page.,Planned,
155567,Verify that webconsole admin is able to create an app using a default icon and app name consists of only 2 numeric characters.,Planned,
155568,Verify that admin is able to create an app with default image and app name consists of 25 Numbers.,Planned,
155569,Verify that admin can create an app with default image and app name consists of 25 alphabets.,Planned,
155570,Verify that webconsole admin is able to create an app using a default icon and app name consists of only 2 alphabets.,Planned,
155571,Verify that webconsole admin is able to create an app using a default icon and app name consists of only 2 alphanumeric characters.,Planned,
155572,Verify that admin is able to create an app with default image and app name consists of 25 alphanumeric characters.,Planned,
155573,Verify that webconsole admin is able to create an app using a valid icon and app name consists of only 2 numeric characters.,Planned,
155574,Verify that an admin can create an app with valid image and app name consists of 25 Numbers.,Planned,
155575,Verify that an admin can create an app with valid image and app name consists of 25 alphabets.,Planned,
155576,Verify that an admin can create an app with valid image and app name consists of 2 alphabets.,Planned,
155577,Verify that an admin can create an app with valid image and app name consists of 2 alphanumeric characters.,Planned,
155578,Verify that an admin can create an app with valid image and app name consists of 25 alphanumeric characters.,Planned,
155580,Verify that an admin can not create an app with valid image and app name consists of more than one space(s) in between 2 word.,Planned,
155581,Verify that web console does not throw any error if an app image is used with resolution other then 192 x 192.,Planned,
155582,Verfies that webconsole throws an error if the format of image is other than png for an app image,Planned,
155583,Verfies that webconsole throws an error if the file size if more than 10MB for an app image,Planned,
155882,Verify that user should see use default link on App info page for Create App user flow,Planned,
155883,Verify that user should see use default link on App info page for Edit App info  user flow,Planned,
155904,Verify that user is able to save and publish an app by clicking on publish button alone on the IDE screen,Planned,
155905,Verify that user is able to save an app using save button and then publish the app from Manage App page,Planned,
155907,Verify that publish button works in edit mode of an app and increments the version,Planned,
155908,Verify that if App does not have any form control user is not able to publish it with the help of Publish button,Planned,
155909,Verify that user can publish a multipage app with focus on any of the page on canvas and project navigator,Planned,
155911,Verify that user cannot publish an empty app using IDE publish button,Planned,
155912,[U] : Verify the element of Publish Settings pop while publishing an app from IDE and App listing page ( both from Card and List view for a non published App),Planned,
155925,Verify that Customer admin is able to set user profile image to default using "User default" link while editing a user,Planned,
155927,Verify that Customer admin is able to set user profile image to default using "User default" link while creating a user,Planned,
156396,Verify that when a Customer admin in Edit mode click on use default and then cancels the original image is retrived on comeback,Planned,
156511,Verify that a user with default role "Admin"(Customer admin) should have access to all modules on login : Dashboard Apps Devices Data Source Data Export Data Export Connections and Settings,Planned,
157410,Verify the data source property inside Dropdown control.,Planned,
158765,Verify that user sees no. of recordings dropdown under Audio control property window,Planned,
158777,Verify the ID property (default editable mandatory),Planned,
158778,Verify that when admin updates the Display text of the button control on the property windows same should reflect on the canvas.,Planned,
159396,Verify that Label control is available on the Control Toolbox,Planned,
159398,Verify that User able to drag & drop Label Control on Canvas screen,Planned,
159414,Verify that user able to delete Label control.,Planned,
159426,Verify that the User should be able to drag and drop multiple Label controls from Toolbox,Planned,
159427,Verify the ID property under General category,Planned,
159433,Verify the mouse hover text visible on ID Tooltip,Planned,
159437,Verify the ID property of label control is editable,Planned,
159509,Verify the Display text property under General category,Planned,
159510,Verify that Display Text is mandatory,Planned,
159514,Verify that Display Text property is editable,Planned,
159515,Verify that changes made in the Display text property textbox should be reflected on the canvas,Planned,
159521,Verify the Font Style 'B' property,Planned,
159535,Verify the Font Style 'I' property,Planned,
159540,Verify the Font Style 'U?' property,Planned,
159542,Verify that for Font style all can be selected together and then anyone can be de-selected,Planned,
159543,Verify the Alignment property under Formating category,Planned,
159544,Verify Left Alignment property,Planned,
159545,Verify Center Alignment property,Planned,
159546,Verify Right Alignment property,Planned,
159547,Verify justify Alignment property,Planned,
159551,Verify the Font size property under Formating category,Planned,
159552,Verify the Font Color property under Formating category,Planned,
159565,Verify that user is able to Save an app using Label control,Planned,
159566,Verify that user is able to publish an app using Label control,Planned,
159567,Verify that the Label control is visible to end user on the agent.,Planned,
159653,Verify that create user button is activated only when all mandatory field values have been provided in the create user form,Planned,
160849,Verify that create user button is activated only when all mandatory field values have been provided in the create user form,Planned,
163058,Verify that draw signature color is black in color,Planned,
163060,Verify that user able to save draw signature,Planned,
163061,Verify that saved signature available on form as thumbnail,Planned,
163062,Verify that user able to preview saved signature,Planned,
163065,Verify that user is able to recapture & save signature after clearing a record,Planned,
163067,Verify that User able to go back to form via Back button from launched new signature window,Planned,
163068,Verify that click on back button without saved signature auto save draw signature,Planned,
163069,Verify that user should be able to edit (delete only) saved signature,Planned,
163090,Verify that user able to delete saved signature from thumbnail list,Planned,
163091,Verify that validation should work on Signature control,Planned,
163092,Verify that signature image saved in png format only,Planned,
163668,Verify that while create data source customer admin is allowed to add a XLSX file with any no. of rows,Planned,
163679,Verify that while create data source customer admin is allowed to add a CSV file with any no. of rows,Planned,
163680,Verify that while create data source customer admin is allowed to add a XLS file with any no. of rows,Planned,
163682,Verify that while create data source customer admin is only allowed to add a XLSX file have max 5 columns,Planned,
163683,Verify that while create data source customer admin is only allowed to add a CSV file have max 5 columns,Planned,
163684,Verify that while create data source customer admin is only allowed to add a XLS file have max 5 columns,Planned,
163693,Verify that while create data source change the data source format from CSV to XLSX or XLS reset/remove uploaded data source file,Planned,
163694,Verify that while create data source change the data source format from XLSX to CSV or XLS reset/remove uploaded data source file,Planned,
163695,Verify that while create data source change the data source format from XLS to CSV or XLSX reset/remove uploaded data source file,Planned,
163697,Verify the value entered for confirm email address should be matched with email address field,Planned,
163698,Verify that X icon on create user overlay and on clicking should closed create user overlay,Planned,
163699,Verify that Cancel button on create User overlay and on click should close the overlay,Planned,
164284,Verify the user listing when the user logins for the first time.,Planned,
164750,Verify user can start & stop recording through audio control while creating and editing  a record and can also pause already recorded audio file,Planned,
164751,Verify user should be able to record multiple recordings through one audio control as configured on server while creating and editing a record,Planned,
164752,Verify user can view list of recordings while creating and editing a record,Planned,
164754,Verify that the audio record control is mandatory while creating and editing  a record if required field validation has been enabled on server,Planned,
164755,Verify that the audio record control is not mandatory while creating and editing  a record if required field validation has been disabled on server,Planned,
164756,Verify user should be able to delete the recorded audio file  while creating and editing a record,Planned,
164758,Verify user should be able to record one file at a time in case of multiple audio controls while creating and editing a record,Planned,
164759,Verify user should be able to playback one file at a time in record creation and edition flow,Planned,
164761,Verify app behaviour while adding a record when user launches any other control while the recording is on and in editi record mode.,Planned,
164770,Verify app behaviour while adding and editing a record if user presses a button with navigate feature while the recording is on.,Planned,
164777,Verify user can playback the recording while editing a record,Planned,
164790,Verify that while editing a record user should be able to enter in input control e.g checkbox  dropdown radio button while the recording is on.,Planned,
164795,Verify that user should not be allowed to access any app feature or control while Audio file is being played in edit  record flow,Planned,
166719,Verify that Signature control is available on the Form control toolbox,Planned,
166721,Verify that Signature control is available on Control toolbox and User is able to drag & drop the same on the Canvas screen,Planned,
166725,Verify the properties of Signature control their default state their Expandability and their collapsibility,Planned,
166726,Verify that the User should be able to drag and drop multiple Signature controls from Toolbox on single page of an App,Planned,
166727,Verify that the User should be able to drag and drop multiple Signature controls from Toolbox on multiple Pages of an App,Planned,
166731,Verify that user able to delete Signature control,Planned,
166732,Verify the ID property (default value editable mandatory),Planned,
166733,Verify that ID property of Signature control is editable,Planned,
166734,Verify the Descriptive name property (default value editable and mandatory),Planned,
166735,Verify that Descriptive name property is editable,Planned,
166736,Verify that Descriptive name property is mandatory,Planned,
166737,Verify the Placeholder property ( default value and editable),Planned,
166738,Verify that Placeholder property is editable,Planned,
166739,Verify that changes made in the Placeholder property textbox should be reflected on the canvas,Planned,
166740,Verify the required field validation checkbox and is selectable and de-selectable,Planned,
166758,Verify that user is able to Save an app using Signature control,Planned,
166759,Verify that user is able to publish an app have Signature control,Planned,
166777,Verify the delete option should be displayed under actions menu for any customer user entry,Planned,
166778,Verify user should get a confirmation message when the delete link is clicked for customer user,Planned,
166780,Verify the success message after deletion of customer user,Planned,
166781,Verify the customer user entry should not get displayed on manage users screen once the user is deleted,Planned,
166782,Verify once the customer user with non admin role is deleted then user should not be able to login with the same credentials,Planned,
166784,Verify once the customer user with admin role is deleted then user should not be able to login with the same credentials,Planned,
166787,Verify that Any Customer admin (created by first Admin) can delete a Customer user with Admin role,Planned,
166788,Verify that Any Customer admin (Created by first Admin) can delete a Customer user with role other than admin,Planned,
166789,Verify the First Customer admin should not have delete option in his action menu.,Planned,
166791,Verify the First Customer admin can not change his role while editing himself,Planned,
166792,Verify that any admin(Created by First Customer Admin) cannot change the Role of First Customer Admin user,Planned,
166793,Verify that any admin(Created by First Customer Admin) cannot delete the First Customer Admin user,Planned,
166794,Verify that any user admin(Created by Customer Admin) cannot delete himself,Planned,
169546,Verify the Deactivate option under action for any customer user with admin access on Manage users page,Planned,
169547,Verify that any Logged in Customer admin should not see vertical elipese option under action menu available for First customer,Planned,
169548,Verify the Deactivate option under action for any customer user with non admin access on Manage users page,Planned,
169549,Verify the confirmation message overlay any admin gets after clicking on Deactivate for any customer user with admin access,Planned,
169550,Verify the confirmation message overlay any admin gets after clicking on Deactivate for any customer user with non admin access,Planned,
169551,Verify the success message displayed when a customer user with admin access is deactivated,Planned,
169552,Verify the success message displayed when a customer user with non admin access is deactivated,Planned,
169553,Verify the status of the customer user with admin access should be Red(deactivate) when deactivate by any customer admin,Planned,
169554,Verify the status of the customer user with non admin access should be 'Red(Deactivate)' when deactivated by any customer admin,Planned,
169555,Verify the deactivated customer user with admin access should not be able to login to the Webconsole,Planned,
169556,Verify the deactivated customer user with non admin access should not be able to login to the Webconsole,Planned,
169557,Verify the deactivated customer user with admin access should be able to login to console when Activated by any customer admin,Planned,
169558,Verify the deactivated customer user with non admin access should be able to login to console when  Activated by any customer admin,Planned,
169559,Verify all tabs displayed as it is when the customer user with admin access is activated,Planned,
169560,Verify the access dashboard apps datasources connections and devices should displayed as it is when the customer user with non admin access is activated,Planned,
169561,Verify that a Deactivated Customer user with admin access should see Activate in the action menu,Planned,
169562,Verify that a deactivated Customer user with non-admin acess should see Activate in the action menu,Planned,
172719,Verify that user should be able to sync all unsynced records on click of Sync in middle of record fulfilment process and data on form is retained,Planned,
172722,Verify that as of now  two agents on same or different platform on Same App version should be able to see all the records available on the server,Planned,
172724,Verify that as of now incase of App version update data from device is flushed out and new app version with available records at the server are loaded on agent.,Planned,
172727,Verify that if user edits an already synced record created by him it is changed to unsynced record and overrides the existing one on SQL server when synced,Planned,
172731,Verify that record should not be marked complete if somehow assets (images) corresponding to record do not reach server.,Planned,
175015,Verify the First cutomer admin should not see vertical elipses option under actions when logged in,Planned,
175075,Verify the agent should reflect the buttons in same row as displayed on canvas.,Planned,
175514,Verify that user is able to see the button in single line while creating or editing a record on Agent,Planned,
182690,Verify the ID property reset to Default value/Last saved on making ID field blank/Invalid/Duplicate Value and click outside the property field,Planned,
182692,Verify the ID property of audio control is value is mandatory,Planned,
182693,Verify the ID property of barcode control is editable and inserting a  value is mandatory,Planned,
182694,[Redundant] Verify the ID property of Barcode control is value is mandatory,Planned,
182695,Verify the ID property of Button control is editable,Planned,
182696,Verify the ID property is value of button control is mandatory,Planned,
182700,Verify the default value of ID property of camera control and value is  editable,Planned,
182701,[Redundant] Verify the ID property of Camera control is editable,Planned,
182703,Verify the ID property is value of camera control is mandatory,Planned,
182708,Verify the ID property is value of dropdown control is mandatory,Planned,
182710,Verify the ID property is value is mandatory,Planned,
182719,Verify the default value of ID property of checkbox control,Planned,
182720,Verify the ID property is value is mandatory,Planned,
182721,Verify the ID property is value is mandatory,Planned,
182722,Verify the ID property is value is mandatory,Planned,
182804,Verify that there is an option on webconsole to update the Account settings on web console,Planned,
182805,Verify the tabular options visible to end user selecting Account Settings option.,Planned,
182806,Verify the sub-properties visible under Profile tab.,Planned,
182807,Verify that web console allows user to update every details except the email address.,Planned,
183027,Verify that in case of agent device is offline at the time of app delete sync will start automatically as catalog screen refreshed after device becomes online and App is deleted from Agent,Planned,
183356,Verify that in case of agent device is offline at the time of app upgrade sync will start automatically as device becomes online,Planned,
183429,Verify the date control under controls on IDE,Planned,
183430,Verify the user can drag and drop date control on canvas,Planned,
183431,Verify the default value of ID property of date control,Planned,
183432,Verify the ID property of date control  is editable,Planned,
183433,Verify the ID property is value date control  is mandatory,Planned,
183434,Verify the default value of Descriptive name property of date control,Planned,
183435,Verify the Descriptive name property is editable,Planned,
183436,Verify the Descriptive name property is mandatory,Planned,
183437,Verify the default value of placeholder property of date control,Planned,
183438,Verify the placeholder property is editable,Planned,
183439,Verify the placeholder property is not mandatory,Planned,
183449,Verify the tool tip of the 'selected date',Planned,
183453,Verify user can drop multiple date controls on the same page,Planned,
183454,Verify user can drop multiple date controls on different pages of a multipage app.,Planned,
183457,Verify the user can delete the date control from the canvas,Planned,
184425,Verify that a logged in user despite not having admin role should be able to edit its own profile through Account settings,Planned,
184781,Verify the default value of Descriptive name field in property window.,Planned,
184782,Verify that user should allowed to change the value of Descriptive name field in property window.,Planned,
187620,Verify that App carrying date control should render successfully on Agent in Status as NEW,Planned,
187621,Verify that App carrying date control should render successfully on Agent in Status as UPDATE,Planned,
187622,Verify that user should be able to create and edit a record in an App carrying date field,Planned,
187624,Verify that list view should populate date control as binded at server along with other controls,Planned,
187625,Verify that required field validations should work for date control on Submit button in create record mode,Planned,
187626,Verify that required field validations should work for date control on navigate and validate button in create record mode,Planned,
187627,Verify that required field validations should not be fired for date control on Navigate back button in create record mode,Planned,
187628,Verify that required field validations should not be fired for date control on Navigate button in create record mode,Planned,
187629,Verify that required field validations should work for date control on Submit button in Edit record mode,Planned,
187630,Verify that required field validations should work for date control on navigate and validate button in Edit record mode,Planned,
187631,Verify that required field validations should not be fired for date control on Navigate back button in Edit record mode,Planned,
187632,Verify that required field validations should not be fired for date control on Navigate button in Edit record mode,Planned,
187633,Verify that default date should set on Date control as configured on Server in create record mode,Planned,
187634,Verify that no date should be selectable beyond the configured date for max and min in create record mode,Planned,
187635,Verify that default date should set on Date control as configured on Server in edit record mode if value was provided to Date at the time of record creation,Planned,
187636,Verify that no date should be selectable beyond the configured date for max and min in edit record mode,Planned,
187639,Verify that two way sync should work fine for an app carrying date control,Planned,
187640,Verify that Sync before upgrade should work fine for an app carrying date control,Planned,
187641,Verify that Sync before delete should work fine for an app carrying date control,Planned,
188796,Verify that YouTube control is available on the Control Toolbox,Planned,
188804,Verify that user is able to drag & drop YouTube Control on Canvas screen,Planned,
188806,Verify that the User should be able to drag and drop multiple YouTube controls from Toolbox on single page of an App,Planned,
188807,Verify that the User should be able to drag and drop multiple YouTube controls from Toolbox on multiple Pages of an App,Planned,
188811,Verify that user able to delete YouTube control,Planned,
188816,Verify the YouTube video ID property under YouTube settings,Planned,
188817,Verify that youtube video ID is mandatory,Planned,
188818,Verify that Youtube video ID property is editable,Planned,
188819,Verify the mouse hover text visible on Youtube video ID Tooltip,Planned,
188820,Verify default thumbnail for blank YouTube video ID property,Planned,
188821,Verify that YouTube default thumbnail show on canvas if not existing YouTube video ID entered and Validation is removed (inline and global),Planned,
188822,Verify that YouTube thumbnail (preview of the video) show on canvas of entered existing YouTube video ID,Planned,
188823,Verify that YouTube thumbnail (preview of the video) is changing as YouTube video id is changing,Planned,
188838,Verify that user is able to Save an app using YouTube control,Planned,
188839,To verify the user is able to save the application with the new YouTube video ID entered,Planned,
188840,Verify that user is able to publish an app have YouTube control,Planned,
189032,Verify that YouTube video control is rendered on the agent after run the app/form,Planned,
189034,Verify that default YouTube thumbnail show on app if device is online or offline at the time of app/form launch,Planned,
189035,Verify that default YouTube thumbnail show on app if not existing video id configured on YouTube,Planned,
189036,Verify that default YouTube thumbnail not going to update/change to configured video thumbnail if device becomes online while creating a record,Planned,
189037,Verify that default YouTube thumbnail going to update/change to configured video thumbnail if app/form is relaunched in online mode,Planned,
189038,Verify that user able to run/play configured YouTube video on app while creating a record,Planned,
189039,Verify that after click on configured YouTube video thumbnail video first loads on YouTube page,Planned,
189040,Verify that after click on play button on configured YouTube video thumbnail configured YouTube video starts playing,Planned,
189041,Verify that by default YouTube video loads/run in landscape mode on full screen,Planned,
189042,Verify the YouTube video on different orientations (configuration will take care),Planned,
189043,Verify that user can pause the running YouTube video,Planned,
189044,Verify that user can increase and decrease the device sound via hardware/device button while running YouTube video,Planned,
189046,Verify that hardware/device back button close running YouTube video immediately and redirect to form/app (configuration will take care),Planned,
189047,Verify that valid toast message show if run configured YouTube video in offline mode,Planned,
189050,Verify that user should be able to play one YouTube video at a time in case of multiple YouTube controls available on app while creating a record,Planned,
192349,[Redundant] Verify the Paragraph control under controls on IDE,Planned,
192350,[Redundant] Verify the user can drag and drop Paragraph control on Form page on canvas,Planned,
192352,Verify the  ID property of paragraph control(Including Default Editable and Mandatory,Planned,
192353,Verify user can drop and delete  Single / Multiple paragraph controls on the same & different pages,Planned,
192354,[Redundant] Verify user can drop multiple paragraph controls on different pages of a multipage app.,Planned,
192357,[Redundant] Verify the user can delete the paragraph control from the canvas(Include single /multiple page app),Planned,
192360,Verify that the app gets saved with the Paragraph setting.,Planned,
192362,Verify that the user is able to publish an app having Paragraph control.,Planned,
192369,Verify the app with paragraph control render on agent before/after making changes in the paragraph control.,Planned,
192371,Verify the paragraph control not available on list view page in published app,Planned,
192372,Verify the new app having single/ multiple paragraph on Same /Different page on agent .,Planned,
192374,Verify both one way and two way  sync should work fine for app carrying paragraph control.,Planned,
192375,Verify that user is able to edit record and sync in app carrying paragraph control.,Planned,
192378,Verify sync before Delete/Upgrade  should work fine for app carrying paragraph control.,Planned,
192413,Verify the Switch control under controls on IDE,Planned,
192414,Verify the user can drag and drop Switch control on Form page on canvas,Planned,
192415,Verify the properties of Switch control(their default state their Expandability and collapsibility),Planned,
192416,Verify that the User should be able to drag and drop multiple Switch controls from Toolbox on single Page of an App(Including given properties & position remain intact),Planned,
192417,Verify user can drop multiple Switch controls on the multiple page.,Planned,
192418,Verify that user is able to delete Switch control (Including single/multiple page app),Planned,
192419,Verify the Descriptive name property (Including default value editable mandatory),Planned,
192420,Verify the ID property of Switch control  (Including default value editable mandatory),Planned,
192421,Verify that mouse hover text visible on Tooltip button for all available control,Planned,
192422,Verify that default state property under settings ( Including default value switchable/changeable),Planned,
192423,Verify that user is able to Save an app using Switch control (including given properties & position remain intact),Planned,
192425,Verify that user is able to publish an app using Switch control (Switch control with other controls Only switch control including given properties & position remain intact),Planned,
192437,Verify the app with single page having switch control render on agent .,Planned,
192440,Verify all the selected  properties & position to Switch control from server  on the agent .,Planned,
192441,Verify toggle switch Default value (set From Server) shown on the agent,Planned,
192442,Verify that user able to select value from toggle switch (Including multiple switch controls on single & multiple pages Including edited republished app),Planned,
192443,Verfiy that One way sync should work fine for app having Toggle Switch,Planned,
192444,Verfiy that two way sync should work fine for app having Toggle Switch,Planned,
192445,verify sync before upgrade should work fine for app carrying Toggle Switch.,Planned,
192446,Verify sync before Delete should work fine for app carrying Toggle Switch.,Planned,
192447,Verify that user is able to create and sync new record in app carrying switch control,Planned,
192448,Verify that user is able to edit record and sync in app carrying switch control.,Planned,
192449,Verify Delete after sync  should work fine for app carrying Toggle Switch.,Planned,
192626,Verify that Password Security Tab is available Under settings Tab,Planned,
192627,Verify the default value & selection of Password Security parameters,Planned,
192631,Verify that Minimum password length parameter is editable & mandatory,Planned,
192632,Verify that given security parameters are selectable (Including single & multi select),Planned,
192633,Verify that user can save with selected password complexity parameters (Including single & multi select),Planned,
192635,Verify that user can edit/change set password complexity parameters,Planned,
192636,Verify that password complexity settings are as per customer basis,Planned,
192638,Verify that set/given password complexity settings is for all users under a customer,Planned,
192639,Set/Given password complexity settings applied on change password screen,Planned,
192640,Set/Given password complexity settings applied for password reset screen,Planned,
192642,Set/Given password complexity settings available under password field as a hint on change password screen,Planned,
192644,Edit/change password complexity settings for a customer not intact other customers password complexity settings,Planned,
192645,Set password complexity settings remain intact on logout and relogin (Including single & multiple customers),Planned,
192646,Verify password complexity parameters,Planned,
192649,Verify the display text property is editable/Mandatory (Including min or max character),Planned,
192918,Verify that if user takes lock and then goes offline and comes online before lock expires submit action of user is accepeted.,Planned,
194641,Verify the Radio button option is available on the IDE,Planned,
194642,Verify the user is able to drag the Radio button option and drop it on the canvas on any page.,Planned,
194643,Verify all the properties of Radio button are expanded by default and user can collapse and expand it again.,Planned,
194644,Verify the ID in the Radio button property should be editable.,Planned,
194645,Verify the 'Name' property of Radio button (default value editable and mandatory),Planned,
194646,Verify the 'Descriptive name ' property should be editable,Planned,
194647,Verify an error should display if the 'Descriptive name ' is empty,Planned,
194648,Verify the BVA and other field validations for 'Descriptive name ' property,Planned,
194649,Verify the 'Descriptive name ' should accept values having alphabets numeric and special characters,Planned,
194650,Verify the data source property of Radio button,Planned,
194651,Verify the default value of Label and ID under data source,Planned,
194652,Verify the Label and ID textboxes under data source are editable,Planned,
194655,Verify the Label textbox can be input wit alphabets numeric and special characters,Planned,
194658,Verify the ID textbox can be input with alphabets numeric and special characters,Planned,
194660,Verify the user can add more radio options under Choices cartegory using the Add option button,Planned,
194662,Verify the user can delete any option of data source,Planned,
194663,Verify the user should not be able to delete the last choice as the delete button should be hidden.,Planned,
194664,Verify all the options added should get display on the canvas(even when nested under layout/section) and displaying the text value,Planned,
194673,Verify the order of the options of data source,Planned,
194675,To Verify that the user should be able to drag and drop multiple Radio button control from Toolbox,Planned,
194677,To verify the behaviour of Web console if user clicks on <back to manage app> when the App containing new values of Radio button is not saved,Planned,
194678,To verify the behaviour of Web console if user clicks on <back to manage app> when the App containing new values of Radio button is saved,Planned,
194680,Verify that user is able to delete the Radio button control from canvas,Planned,
194683,Verify the default value of ID property of Radio button control,Planned,
194684,Verify the ID property is value is mandatory,Planned,
195786,Verify the data source property of dropdown,Planned,
195847,Verify the Label and ID textboxes under data source are editable,Planned,
195855,Verify the user can add more data source options using the Add option button,Planned,
195856,Verify all the data source option are displayed under data source,Planned,
195857,Verify the user can delete any option of data source,Planned,
195858,Verify the user should not be able to delete the last data source as the delete button should be hidden.,Planned,
195870,Verify that user is able to view the entered text in the textarea by tapping eye icon on Agent side,Planned,
195871,Verify that by default the text entered by a user in password enabled text field is masked and not displayed to the user,Planned,
195873,Verify that edit options like cut copy or paste are not available for text fields selected as Password type at agent side,Planned,
195874,Verify that given 'Password' property persists throughout irrespective of number of times an app is published/Republished,Planned,
195876,Verify that neither placeholder nor input text overlaps with eye icon present on the text area,Planned,
195878,Verify  that a new dropdown button with name 'Groups' is available in the Devices tab.,Planned,
195879,Verify that initailly no group should be present on the webconsole.,Planned,
195881,Verify that user should be able to edit a password type field in record edit mode,Planned,
195883,Verify that records having  textbox values  with newly added password datatype should be successfully synced back to the server,Planned,
195885,Verify the options under group drop down on Device Manager screen.,Planned,
196175,Verify the property of Textbox control (include their Expandability and their collapsibility),Planned,
196176,Verify the default state of read only property of Textbox control,Planned,
196177,Verify that user able to mark Read only button/checkbox for Textbox control (Include select & unselect the checkbox and while create new app and edit app),Planned,
196178,Verify that user should be able to refer textbox control ID on scripting engine (Include writing & Editing script),Planned,
196179,Verify that user able to set textbox control as read only via scripting engine,Planned,
196180,Verify that user not able to set validation & datatype properties if control is selected as read only,Planned,
196181,Verify that Read only property of Textbox control should  remain intact upon App load in Edit mode,Planned,
196182,Verify the set read only property of Textbox control should remain intact if user selects any control and again select the Textbox control (Include on single & different page) and if user move from one page to another,Planned,
196184,Verify the set read only property of Textbox control should remain intact on reshuffle textbox control on canvas screen (Include single & multiple textbox controls),Planned,
196185,Verify that user able to save an app with read only property selected for textbox control (set properties remain intact in edit mode app),Planned,
196186,Verify the user should be able to select the Textbox control with read only property on listview.,Planned,
196187,Verify that user able to publish an app with read only property selected for textbox control (Include Republish),Planned,
196188,Verify that textbox control with read only property show set value on agent side,Planned,
196189,Verify that user cannot change value for read only control on agent side (Include via select Read only from property window & scripting for Include create & Edit record both),Planned,
196190,Verify that read only textbox is synced back to server and other against depending upn sync settings,Planned,
196678,Verify that 'network usage' option will be visible to admin/ user under settings tab inside Data Sync Settings.,Planned,
196679,Verify the sub options available under Network Usage (Sync data over cellular and sync data on roaming).,Planned,
196680,Verify that the 'network Usage' option is available only at the customer level.,Planned,
196681,Verify that the Sync data on roaming option only gets enable once user checks the Sync data over cellular.,Planned,
196682,Verify the customer admin is allowed to enable both option at the same time.,Planned,
196685,Verify the confirmation messages when customer admin click on Save button.,Planned,
196885,Verify that all text entered in the placeholder is updated properly on agent side,Planned,
199765,Verify that mouse hover text visible on Tooltip icon for paragraph control.,Planned,
203038,User should be able to access synced record from listview while online,Planned,
203039,[Message_changed]User should not be able to access synced record from listview while offline,Planned,
203041,Verify if the synced record is locked by one agent then the other agent should not be able to access that record for the defined span of time.,Planned,
203042,Verify if the locked record is submitted after change within defined spam of time then the other agent can access the synced record,Planned,
203044,Verify that if an agent accesses the synced record which recently got unlocked then the updated record should get loaded in edit mode and listview should also be updated,Planned,
203045,Verify while submitting a synced record if user gets offline then the user should get partial sync error or network error,Planned,
203058,Verify the other agent should get "partial record" error and should not be able to access the record if trying to access any partially synced record,Planned,
203059,Verify if the user clicks on submit again while online for the partial record then the record should get updated and the other agent should be able to access the record,Planned,
203063,Verify if the user gets offline while accessing a synced record then network error should come and user should not be able to access that record,Planned,
203064,Verify if the defined time limit is over for a locked record then the other agent should be able to take the lock for that record,Planned,
203065,Verify if the defined time limit is over for a locked record and other agent takes the lock for same record then the first agent should get error while submitting the record,Planned,
203066,Verify if the defined time limit is over for a locked record and no other agent takes the lock for same record then the first agent should be able to submit the record,Planned,
203067,Verify if the user takes the lock of a record and comes out of the record without clicking submit then the record should be locked with that agent for the defined spam of time,Planned,
206276,Verify user should get option to select the group while publishing the app from IDE,Planned,
206277,Verify user should get option to select the group while publishing the app from Manage apps while publishing the app for the first time,Planned,
206278,Verify user should get option to select the group while publishing the app from draft version page under view version,Planned,
206279,Verify the user can select multiple groups while publishing,Planned,
