ID,Title,AutomationStatus,
70286,Export a web-app | Verify that an admin is able to export a app form with a custom icon image and combination of 1 label; text box; and button.,Not Automated,
70287,Export a web-app | Verify that an admin is able to export a app form with default image icon and combination of 1 label; text box; and button.,Not Automated,
70288,Export a web-app | Verify that an admin is able to export a app form with default image icon and combination of multiple labels; text boxes; and button.,Not Automated,
70289,Export a web-app | Verify that an admin is able to export a app form with a custom icon image and combination of multiple labels; text boxes; and button.,Not Automated,
70290,Agent-side validation | Verify that the app with a custom icon image and combination of multiple labels; text boxes; and button renders perfectly on the device agent.,Not Automated,
70291,Agent-side validation | Verify that an app with default image icon and combination of multiple labels; text boxes; and button renders perfectly on the device agent.,Not Automated,
70292,Agent-side validation | Verify that an app with a custom icon image and combination of 1 label; text box; and button renders perfectly on the device agent.,Not Automated,
70293,Agent-side validation | Verify that an app with default image icon and combination of 1 label; text box; and button renders perfectly on the device agent.,Not Automated,
70294,Server | Verify the fevi icons are displayed as per attachment.,Not Automated,
70295,End 2 End | Verify that the textboxes attached to the form appears in same order (on the agent) it was saved.,Not Automated,
70296,Page validation | Verify the properties appearing on web console when user clicks on any text box on the canvas,Not Automated,
70297,Page validation | Verify that an admin is allowed to update the margin between the text of web-form's text box field.,Not Automated,
70298,Page validation | Verify that by clicking on a text box an admin can update the ID of any text box.,Not Automated,
70299,Export a web app | Verify that an admin is able to export a form app with a custom icon image and combination of 1 text box; and button.,Not Automated,
70300,Export a web app | Verify that an admin is able to export a form app with default image icon and combination of 1 text box; and button.,Not Automated,
70301,Publish a web app | Verify that an admin is able to export a form app with default image icon and combination of multiple in scope controls and button.,Not Automated,
70302,Publish a web app | Verify that an admin is able to export a form app with Custom image icon and combination of multiple in scope controls and button.,Not Automated,
70303,Create a web-app | Verify that an admin is able to create a app form with a custom icon image and combination of 1 text box; and button.,Not Automated,
70304,Create a web-app | Verify that an admin is able to create a app form with default image icon and combination of 1 text box; and button.,Not Automated,
70305,Create a web-app | Verify that an admin is able to create a app form with default image icon and combination of multiple text boxes; and button.,Not Automated,
70306,Create a web-app | Verify that an admin is able to create a app form with a custom icon image and combination of multiple text boxes; and button.,Not Automated,
70307,Agent-side validation | Verify that an app with a custom icon image and combination of multiple text boxes; and button renders perfectly on the device agent.,Not Automated,
70308,Agent-side validation | Verify that an app with default image icon and combination of multiple text boxes; and button renders perfectly on the device agent.,Not Automated,
70309,Agent-side validation | Verify that an app with a custom icon image and combination of 1 text box; and button renders perfectly on the device agent.,Not Automated,
70310,Agent-side validation | Verify that an app with default image icon and combination of 1 text box; and button renders perfectly on the device agent.,Not Automated,
70311,Agent | Verify the Default sorting of apps in 'Agent' catalog is displayed in Alphabetical Order.,Not Automated,
70312,Agent | Verify the 'SOTI apps' on agent catalogue page is changed to 'Acme Apps'.,Not Automated,
70313,Agent | Verify the "BACK" and "REFRESH" icons are changed on Android Native App.,Not Automated,
70316,Server | Verify the color of  "CLOSE" icon on App Block Confirmation Pop-Up.,Not Automated,
70317,Server | Verify the Background Color for Alert Popup's Buttons and the Label displayed on them against each confirmation popup.,Not Automated,
70360,Server |  Verify the text on the pop-up's is left aligned,Not Automated,
70391,Server | Verify no apps message is being displayed when user lands on Manage Apps page.,Not Automated,
70392,Page Validation | Verify that admin is able to set any value as default text inside a text box.,Not Automated,
70397,Page Validation| Verify that user is able to set Report Heading property of the text box on IDE,Not Automated,
70398,Page Validation| Verify that user is able to set the text type as text in the property window,Not Automated,
70470,Server | Needs Update | Verify the Message displayed on App Delete Confirmation Pop-Up.,Not Automated,
70471,Server | Verify the text displayed on "App Block Confirmation" pop-up.,Not Automated,
70472,Server | Verify the text message displayed on "App Activate Confirmation" pop-up.,Not Automated,
70473,Server | Verify Empty App Message is displayed for an app in draft state on exporting it.,Not Automated,
70474,Server | Verify the inline validation Error for App Name.,Not Automated,
70475,Server | Verify .(dot) is present in the end of each sentence.,Not Automated,
70507,User Clicks Edit Info for an app from Action Menu,Not Automated,
70509,Positive Scenario | Verify that the label names of a web form app appear in same order (on device agent) as it was designed by the admin.,Not Automated,
70511,Positive Scenario | Verify that when admin updates a NAME of the Label on the property windows same should reflect on the canvas.,Planned,
70513,Verify the validation error displayed on Create App page.,Not Automated,
70514,Verify that placeholder text appears back if user enter the text in text fields & clears it on Edit Info page.,Not Automated,
70515,Verify validation error on Name field in Edit app info form.,Not Automated,
70518,Verify error if png is used other then 192 x 192 on Edit app Info form.,Not Automated,
70519,Verify if png file greater than 600 kb and greater than size 192 x 192 is used than 600KB message is displayed on Edit App Info,Not Automated,
70520,Verify the error if jpg is used on Edit App info form,Not Automated,
70521,Verify that the user is taken to the Manage Apps page when Cancel is clicked on Edit app page,Not Automated,
70522,Verify that for an app  app name can be updated to 20 alphabets.,Not Automated,
70523,Verify that for an app an app name can be updated to alphanumeric values only.,Not Automated,
70524,Verify that for an app app name can be updated to 2 alphabets.,Not Automated,
70525,Verify that for app name can be updated to 2 numeric.,Not Automated,
70526,Verify that for app name can be updated to 2 alpha numeric.,Not Automated,
70527,Verify that app empty description can be updated.,Not Automated,
70528,Verify that for an app description can be updated to 100 characters including numbersalphabets and special characters.,Not Automated,
70529,Verify that image can be uploaded for an app which uses default image as app icon,Not Automated,
70530,Verify that default image can be set for an app which uses user uploaded image as icon app icon.,Not Automated,
70531,Verify that an admin is able to update the font style of any label and same should reflect on canvas and agent.,Not Automated,
70532,Verify that an admin is able to update the font size of any label and same should reflect on canvas and agent.,Not Automated,
70533,Verify that an admin is able to select margin in pixels for any label and same should reflect on canvas and agent.,Not Automated,
70534,Verify that an admin is able to select any colour from the colour picker present in the property window and same should reflect on canvas and agent.,Planned,
70535,Verify that an admin is not able to update the ID of any label.,Not Automated,
70559,Verify HTTP status and response when any of the parameters are empty in json request.,Not Automated,
70560,Verify HTTP status and response when any of the parameters are in invalid format in json request.,Not Automated,
70561,Verify server repsonse when non existent value for parameters are passed in the JSON request,Not Automated,
70562,Verify server response (i.e. '200') when Tennant doesn't have any app installed on the device,Not Automated,
70563,Verify that the service consider only 3 parameters TennantId AppId and version,Not Automated,
70564,Verify server response (i.e. '200')when a new app is present for the tennant,Not Automated,
70565,Verify server response when new app is not present for tennant,Not Automated,
70566,Verify HTTP status 200 and response from server when correct TennantID AppID and Version are sent in request,Not Automated,
70567,For a single app different scenerios would be there on the basis of app status of server & agent,Not Automated,
70568,Verify that service returns HTTP status 200 with filestream if zip file exists on database for the download app service request.,Not Automated,
70569,Verify that service returns HTTP status 404 if zip file is not found for the download app service request,Not Automated,
70570,Verify that the service accepts only 3 parameters TennantId AppId and version,Not Automated,
70571,Verify that HTTP status 400 is returned  when any of the parameter in the request is in wrong format,Not Automated,
70572,Verify that HTTP status 400 is returned  when any of the parameter in the request is empty,Not Automated,
70573,Verify that HTTP status 400 is returned  when any of the parameter in the request is empty,Not Automated,
70574,Verify that HTTP status 400 is returned  when any of the parameter in the request is empty,Not Automated,
70575,Verify service response when nonexistent values for parameters are passed in the reques,Not Automated,
70576,Verify service response when nonexistent values for parameters are passed in the request,Not Automated,
70577,Verify that service returns HTTP status 200 with filestream if zip file exists on database for the download app service request,Not Automated,
70578,Verify that service returns HTTP status 200 with filestream if zip file exists on database for the download app service request.,Not Automated,
70579,Verify that service returns HTTP status 404 if zip file is not found for the download app service request,Not Automated,
70580,Verify that the service accepts only 3 parameters TennantId AppId and version,Not Automated,
70581,Verify that HTTP status 400 is returned  when any of the parameter in the request is in wrong format,Not Automated,
70582,Verify that HTTP status 400 is returned  when any of the parameter in the request is empty,Not Automated,
70583,Verify service response when nonexistent values for parameters are passed in the request,Not Automated,
70584,Verify that in service calls all the three parameters TennantIdAppId and VersionId are mandatory,Not Automated,
70607,Server | Verify User is able to Drag and Drop Multiple Camera Input control on the canvas and save it successfully.,Not Automated,
70608,Server | Verify user is able to successfully save the form having dragged Camera Controller.,Not Automated,
70609,Server | Verify User is able to Export an app having the camera control.,Not Automated,
70610,Agent | Verify the Camera Control is rendered perfectly on agent.,Not Automated,
70611,Agent | Verify Clicking on Camera Icon against Camera control opens up the default camera application and user is able to capture the image and gets displayed on the form.,Not Automated,
70612,Verify User is able to upload the image from gallery and gets displayed on the form.,Not Automated,
70614,Verify that user is able to create an app having single checkbox & submit button.,Not Automated,
70615,Agent | Verify Clicking on Gallery Icon against Camera control opens up the default Gallery application and user is able to select the desired image and it gets displayed on the form.,Not Automated,
70616,Verify that user is able to create an app having multiple checkbox & submit button.,Not Automated,
70617,Agent (i) | Needs update at Step 7 | Verify user is able to Delete the images uploaded from gallery OR  against Image Input Control.,Not Automated,
70618,Verify that user is able to create an app having single select checkbox multi-select checkbox & submit button.,Not Automated,
70619,Verify that user is able to create an app having Labels Text boxes Single Select Checkboxes Multi select check box and submit button.,Not Automated,
70671,Server | Verify admin is able to Save and Export the app having combination of (Single/Multiple)TextboxMultiple CheckboxLabelButton and Camera Controls.,Not Automated,
70685,Verify that the form app with multi control and scroll render correctly on the device agent.,Not Automated,
70782,Verify the alert confirmation message appears on screen when an admin tries to Activate an already Blocked app.,Planned,
70783,Sprint-12 test case summary,Not Automated,
70784,Verify the alert confirmation message appears on screen when an admin tries to Block an Activated app.,Planned,
70785,Sprint-13 Test case Summary,Not Automated,
70786,Verify the alert confirmation message appears on screen when an admin tries to Delete an Activated app/App version,Planned,
70787,Verify the alert confirmation message appears on screen when an admin tries to Delete an already Blocked app.,Not Automated,
70788,Verify the alert confirmation message appears on screen when an admin tries to Delete an app which is in Draft state.,Planned,
70801,POSITIVE: Verify that the check boxes appearing on the canvas are properly aligned to rest of the controls in the form.,Not Automated,
70802,Verify that an admin is allowed to add multiple check box options in a single form based app.,Not Automated,
70803,Verify that admin is allowed to add more check boxes to the form by passing more comma() separated values from the property window.,Not Automated,
70804,Verify that an admin is able to update the name of the check boxes assigned on a form based app through property windows,Not Automated,
70805,Property window: Verify the margin functionality appearing on the property list of a checkbox control.,Not Automated,
70806,Property window: Verify the Report Heading functionality appearing on the property list of a checkbox control.,Not Automated,
70807,Property window: Verify the ID functionality appearing on the property list of a checkbox control.,Not Automated,
70808,Property window: Verify that the expandable properties menu items appear in the property window for a check box.,Not Automated,
70809,Verify that Agent renders the checkbox captions as mentioned while creating app on Canvas.,Not Automated,
70810,Verify that user can select single or multiple values in the check boxes and same should get saved in  the SQLite database.,Not Automated,
70811,Verify that user is able to sync data of a form consists of single and multi-select check boxes.,Planned,
70822,Verify that an admin is able to update the name of the check box assigned on a form based app using a key value pair through property windows,Not Automated,
70823,Agent | Verify the Camera Control is rendered perfectly on agent.,Not Automated,
70824,Agent | Verify Clicking on Camera Icon against Camera control opens up the default camera application and user is able to capture the image and gets displayed on the form.,Not Automated,
70825,Agent | Verify Clicking on Camera Icon against Camera control opens up the default camera application and user is able to capture the image and gets displayed on the form.,Not Automated,
70826,asasaasas,Not Automated,
70827,Agent | Verify Clicking on Camera Icon against Camera control opens up the default camera application and user is able to capture the image and gets displayed on the form.,Not Automated,
70828,Agent | Verify Clicking on Gallery Icon against Camera control opens up the default Gallery application and user is able to select the desired image and it gets displayed on the form.,Not Automated,
70829,Agent | Verify that the form app with multi control and scroll render correctly on the device agent and successfully sends data to Local DB in the Agent,Not Automated,
70830,Server | Verify User is able to Drag and Drop Multiple Camera Input control on the canvas and save it successfully.,Not Automated,
70831,Server | Verify user is able to successfully save the form having dragged Camera Controller.,Planned,
70832,Server | Verify User is able to Publish an app having the camera control.,Planned,
70833,Server | Verify admin is able to Save and Export the app having combination of (Single/Multiple)TextboxMultiple CheckboxLabelButton and Camera Controls.,Not Automated,
70834,Agent | Verify User is able to preview images which have been taken by deafult camera app or picked from gallery by tapping on image thumbnails,Not Automated,
70835,Verify user is able to Save OR Submit images taken/picked from camera/gallery providing offline support to Save OR Submit images.,Not Automated,
70836,Verify user should be able to sync back App data along with images.,Not Automated,
70837,Verify User is not able to record a video via default camera app.,Not Automated,
70838,Server | Verify that user sees the Properties windows on drop of camera control.<OOS>,Not Automated,
70839,Server | Verify user is able to change the properties of camera control and is able to save them successfully.<OOS>,Not Automated,
70840,Verify that an admin is able to update the font alignment of any label and same should reflect on canvas and agent.,Not Automated,
70841,Verify the behaviour of app when user has uploaded more than 15 images against the form for submission.<OOS exploratory>,Not Automated,
70842,Verify the size and resolution of thumnbail displayed on the form<OOS>,Not Automated,
70878,Verify that there will be more options visible in the Menu list to the admin.,Not Automated,
70879,Verify the new order of controls appearing on the toolbox pane.,Not Automated,
70947,Verify the message appearing on the screen while admin tries to Exporting an app from managed app screen.,Not Automated,
70957,Verify the effects appearing on IDE page.,Not Automated,
71016,Verify the canvas zoom percentage on clicking '+' and '-',Not Automated,
71019,Verify the default canvas zoom level is set to 100%,Not Automated,
71020,Verify the canvas is zoomed in to a maximum of 150% on dragging the slider to Right OR clicking '+' multiple times.,Not Automated,
71021,Verify the canvas is zoomed out to a minimum of 50% on dragging the slider to left or clicking '-' multiple times.,Not Automated,
71022,Verify Canvas  zoom in on clicking right of default pointer on the slider.,Not Automated,
71023,Verify Canvas zoomout on clicking left of default pointer on the slider.,Not Automated,
71024,Verify the canvas slider response in landscape mode.,Not Automated,
71043,Verify that the users are allowed to see the preview of the image captured by them through Camera.,Not Automated,
71044,Verify that the users are allowed to see the preview of the image captured by them through Gallery,Planned,
71045,Verify that user is allowed to take a preview of all images present in the Gallery for camera control under test by swiping left or right.,Not Automated,
71046,Verify that for multi camera controller app the preview should happen for single camera control specific images and not for all images capture for the web form app,Planned,
71074,Verify that there should be a canvas zoom option availavble on the IDE page.,Not Automated,
71075,Verify the default values assigned to canvas zoom control on IDE page.,Not Automated,
71076,Verify the Zoom increase functionality on the IDE page.,Not Automated,
71077,Verify the zoom-out functionality of IDE page.,Not Automated,
71078,Verify the zoom functionality when admin changes the orientation of the canvas.,Not Automated,
71079,Verify actual increase in length and breadth of the canvas (inside and outside)  boundaries to check for 10 % growth.,Not Automated,
71080,Verify actual increase in breadth of the canvas (inside and outside)  boundaries to check for 10 % growth,Not Automated,
71081,Verify actual decrease in length and breadth of the canvas (inside and outside)  boundaries to check for 10 % reduction,Not Automated,
71082,Verify actual increase in breadth of the canvas (inside and outside)  boundaries to check for 10 % reduction,Not Automated,
71083,Verify that UI of the canvas area remains consitent on increase or decrease in canvas size,Not Automated,
71084,Verify that Canvas with scrollable app can be saved with all inscope controls can be increased to different sizes without impacting the canvas UI and control alignment,Not Automated,
71085,Verify that Canvas with scrollable app can be saved  with all inscope controls can be reduced to different sizes without impacting the canvas UI and control alignment,Not Automated,
71131,To Verify that user is able to create an App through Create App screen,Not Automated,
71132,To Verify that user is able to Add following controls to the App and save an App successfully: Textbox Label Checkbox Camera  Button,Not Automated,
71133,To Verify that newly created App user is able to export an app successfully,Not Automated,
71134,To verify that exported App should be available on the respective Tenant in the App catalogue,Not Automated,
71135,To verify that user is able to capture data for All the controls in the App and sync it back to the server in respective Tables,Not Automated,
71136,To verify that User is able to Block an App through App action menu on manage App screen on Web Console  and action is reflected on Agent,Not Automated,
71137,To verify that User is able to Block an App through App action menu on manage App screen on Web Console and action is reflected on Agent,Not Automated,
71138,To Verify that App is renderred successfully on Agent once launched,Not Automated,
71139,To verify that user is able to capture data for All the controls in the App and sync it back to the server in respective Tables,Not Automated,
71140,To verify that User is able to Block an App through App action menu on manage App screen on Web Console  and action is reflected on Agent,Not Automated,
71141,To verify that User is able to Delete an App through App action menu on manage App screen on Web Console and action is reflected on Agent,Not Automated,
71142,To verify that admin is able to activate a Blocked App through action menu available on manage apps screen on Web Console and same action is reflected on Agent,Not Automated,
71157,For App created in TC-70221 verify that user is able to enter data and store the same in Local DB on Agent using Submit button on the App form,Not Automated,
71158,To verify that an app  with controls  for Labels Text boxes Single Select Checkboxes Multi select check box  Camera Control and button is rendered successfully on Agent  and a local storage DB for the app is created on SQLite DB,Not Automated,
71159,For App created in TC-70219 verify that user is able to enter data and store the same in Local DB on Agent using Submit button on the App form,Not Automated,
71160,To verify that an app  with controls  for Single select  check box  multi select Checkboxes and button is rendered successfully on Agent and a local storage DB for the app is created on SQLite DB,Not Automated,
71161,For App created in TC-70217 verify that user is able to enter data and store the same in Local DB on Agent using Submit button on the App form,Not Automated,
71162,To verify that an app  with controls  for multi select Checkboxes and button is rendered successfully on Agent and a local storage DB for the app is created on SQLite DB,Not Automated,
71163,Verify that once the data is stored the user is able sync the data back to server using sync button,Not Automated,
71164,For App created in TC-70213 verify that user is able to enter data and store the same in Local DB on Agent using Submit button on the App form,Not Automated,
71165,To verify that an app  with controls  for single select Checkbox  and button is rendered successfully on Agent and a local storage DB for the app is created on SQLite DB,Not Automated,
71166,Verify through Charles proxy  that data is extracted for sync from local storage and converted to server compatible JSON format.,Not Automated,
71167,Verify that on clicking submit button all the data should get saved into the correct table inside the SQLite db.,Not Automated,
71168,To verify that Agent user receives successfull sync notification on clicking sync button,Not Automated,
71187,Sprint-14 test case summary,Not Automated,
71203,Verify the presentation of IDE page,Not Automated,
71204,To verify that textbox is available in the control list present in controls toolbox,Planned,
71205,To verify user can drop the dragged textbox on the canvas area successfully,Planned,
71206,To verify that general Property category comes expanded by default,Planned,
71207,To verify that General property  category should be collapsible and expandable,Planned,
71208,To verify that General property  category should be expandable,Planned,
71209,To verify that Margin property  category should be expandable and collapsible,Not Automated,
71210,To verify that Margin property  category should be collapsible,Not Automated,
71211,To verify the set of properties made available to user for text box under property window.,Planned,
71212,To verify that a text box has a default unique ID and is editable in the property window,Planned,
71213,To verify that a text box unique ID can be edited through the property window,Planned,
71214,To verify that user does not see any Display text by default on the placeholder property  in the property window,Planned,
71215,To verify that user is able set focus on placeholder and provide placeholder value to the text box in the property window and the value should get reflected on canvas,Planned,
71216,To verify that user is able to see the placeholder given  inside the text box on the canvas,Planned,
71217,To verify that if user edits and provides new Placeholder in the property window the same is reflected on canvas,Planned,
71218,To verify that user sees default value for Descriptive name for the text box  and it should be editable in the property window,Planned,
71219,To verify that user is able to edit the Descriptive name and provide new valid value  for the same in property window,Not Automated,
71220,To verify that user can provide text field type to the text box in the property window,Planned,
71221,{NA} To verify that the default value of the type dropdown is 'text',Planned,
71222,To verify that default value of left margin is 0,Not Automated,
71223,To verify that user can edit the default left margin value and provide new value to the text box in the property window.,Not Automated,
71224,To verify that changes made to left Margin property are reflected on Canvas,Not Automated,
71225,To verify that default value of Right margin is 0,Not Automated,
71226,To verify that user can edit the default right margin value and provide new value to the text box in the property window.,Not Automated,
71227,To verify that changes made to Right Margin property are reflected on Canvas,Not Automated,
71228,To verify that default value of Top margin is 0,Not Automated,
71229,To verify that user can edit the default top margin value and provide new value to the text box in the property window.,Not Automated,
71230,Top Margin changes  should be reflected on Canvas,Not Automated,
71231,To verify that default value of Bottom margin is 0,Not Automated,
71232,To verify that user can edit the default bottom margin value and provide new value to the text box in the property window.,Not Automated,
71233,Bottom Margin changes  should be reflected on Canvas,Not Automated,
71234,To verify that user is able to save an app with default text box property values in property window,Planned,
71235,To verify that user is able to save an app with new values provided for every text box property in property window,Planned,
71236,To verify the behaviour of Web console when user clicks on <back to manage app> page when the App containing text box is not saved,Planned,
71237,To verify the behaviour of Web console when user clicks on <back to manage app> page when the App containing text box is saved,Not Automated,
71238,To verify that a scrollable app have all properties set for multiple text boxes can be saved and exported and rendered Successfully on Agent,Not Automated,
71241,Verify the presentation of IDE page.,Not Automated,
71242,To verify that check-box is available in the control list present in controls toolbox,Not Automated,
71243,To verify user can drop the dragged check-box on the canvas area successfully,Not Automated,
71244,To verify that general Property category comes expanded by default,Not Automated,
71245,To verify that General property  category should be collapsible,Not Automated,
71246,To verify that General property  category should be expandable,Not Automated,
71247,To verify that Margin property  category should be Expandable,Not Automated,
71248,To verify that Data Source property  category should be expandable.,Not Automated,
71249,To verify that Data Source property  category should be collapsible.,Planned,
71250,To verify the set of properties made available to user for a checkbox under property window.,Not Automated,
71251,To verify that a check-box has a default unique ID in the property window,Not Automated,
71252,Verify the ID property is editable,Not Automated,
71253,To verify that user sees default value for Descriptive name for the check-box in the property window,Not Automated,
71254,To verify that user is able to edit the Descriptive name and provide new valid value  for the same in property window,Not Automated,
71255,To verify that default value of left margin is 0,Not Automated,
71256,To verify that user can edit the default left margin value and provide new value to the check-box in the property window.,Not Automated,
71257,To verify that changes made to left Margin property are reflected on Canvas,Not Automated,
71258,To verify that default value of Right margin is 0,Not Automated,
71259,To verify that user can edit the default right margin value and provide new value to the check-box in the property window.,Not Automated,
71260,To verify that changes made to Right Margin property are reflected on Canvas,Not Automated,
71261,To verify that default value of Top margin is 0,Not Automated,
71262,To verify that user can edit the default top margin value and provide new value to the check-box in the property window.,Not Automated,
71263,Top Margin changes  should be reflected on Canvas,Not Automated,
71264,To verify that default value of Bottom margin is 0,Not Automated,
71265,To verify that user can edit the default bottom margin value and provide new value to the check-box in the property window.,Not Automated,
71266,Bottom Margin changes  should be reflected on Canvas,Not Automated,
71308,Verify that admin is allowed to add more check boxes to the form by passing more comma() separated values from the property window.,Not Automated,
71309,Verify that an admin is able to update the name of the check box option assigned on a form based app using a key value pair through property windows,Not Automated,
71310,To verify that user is able to save an app with default check-box property values in property window,Not Automated,
71311,To verify that user is able to save an app with new values provided for every check-box property in property window,Not Automated,
71312,To verify the behaviour of Web console when user clicks on <back to manage app> page when the App containing check-box is not saved,Not Automated,
71313,To verify the behaviour of Web console when user clicks on <back to manage app> page when the App containing check-box is saved,Not Automated,
71314,To verify that a scrollable app have all properties set for multiple select check-box can be saved and exported.,Not Automated,
71508,To verify that Rules property  category should be expandable and collapsible,Planned,
71509,To verify that Validation property  category should be collapsible,Planned,
71510,Verify the collapse and expand property of each section present on the canvas page.,Not Automated,
71511,Verify the list of properties available for a label control.,Not Automated,
71967,Verify the 'Image Attributes' property inside camera control - Validate all available options.,Not Automated,
72011,Verify that there should be (+) icon present on the Page Explorer section.,Not Automated,
72012,Verify the behavior when admin clicks on (+) button.,Not Automated,
72013,Verify that user should see notification on loss of internet connectivity on Manage App screen,Not Automated,
72014,Verify that notification should carry a time interval after which the Web Console hits internet service for connectivity on Manage App screen,Not Automated,
72015,Verify that the time slot keeps increasing with every wait cycle on Manage App screen,Not Automated,
72016,Verify system behaviour when internet connectivity returns when wait cycle ends on Manage App screen.,Not Automated,
72017,Verify system behaviour when internet connectivity returns in between wait cycle on Manage App screen.,Not Automated,
72018,Verify offline Support Capability on Create App screen,Not Automated,
72019,Verify offline Support Capability on Edit App screen,Not Automated,
72020,Verify offline Support Capability on IDE  screen,Not Automated,
72021,Verify that a admin is allowed to delete a page by clicking on Delete button(Hovered).,Not Automated,
72022,Verify that a admin is allowed to edit a page by clicking on Edit button(Hovered).,Not Automated,
72023,Verify that a admin is allowed to copy a page by clicking on Copy button(Hovered).,Not Automated,
72024,Verify the behavior when admin drags and drops few control on the canvas,Not Automated,
72066,Verify the hover functionality displaying on the Page Explorer pane.,Not Automated,
72134,Verify the UI elements present inside Image Attributes pane.,Not Automated,
72135,Verify the default values assigned to the properties inside Image Attributes pane.,Not Automated,
72136,Verify the functionality of slider control displaying besides Reduce dimension.,Not Automated,
72137,Verify the functionality of slider control displaying besides Reduce quality.,Not Automated,
72138,Verify the functionality of radio buttons appearing besides Image format.,Not Automated,
72139,To verify that Dimensions can be set for a camera control using Required dimension Slider,Not Automated,
72140,To verify that Quality of Image can be set for a camera control using 'Required Quality' Slider,Not Automated,
72141,Verify the Property catagories and their state for Camera control,Planned,
72142,Verify the default values assigned to the properties inside Image Attributes pane.,Planned,
72143,To verify that image quality set at web console for a camera control should be achieved on Agent while capturing the image,Planned,
72144,To verify that Image uploaded through Gallery should achieve the quality for the respective Camera control in Web console,Not Automated,
72145,To verify that an App carrying multiple camera controls should capture(Camera) and upload (Gallery) images adhering to the quality control set in Web Console.,Not Automated,
72146,To verify that user is able to Save All shrinked images to the SQLite DB,Not Automated,
72147,To verify that All saved images for a record should be synced back to the server on click of sync icon.,Not Automated,
72148,To verify that Synced back images per camera control are of the quality as set on web console.,Not Automated,
72149,Verify the functionality of slider control and +- Icon functionality displaying for the Required quality section.,Not Automated,
72150,Verify the functionality of slider control displaying besides Reduce quality.,Not Automated,
72151,Verify the functionality of radio buttons appearing besides Image format.,Not Automated,
72186,Verify that user is able to Add a splash screen to the App Page List using new<> Icon,Not Automated,
72187,Verify that user should not see any controls for splash screen.,Not Automated,
72188,Verify that user is able to see Splash specific Image control on the  property Window.,Not Automated,
72189,Verify that user is able to select a landscape image through image control and populate on the canvas .,Not Automated,
72190,Verify that user is able to select a portrait image through image control and populate on the canvas .,Not Automated,
72191,Verify that user is able to create an App with two Pages i.e. Splash screen and Lead generation form with all inscope Controls,Not Automated,
72192,Verify that an App created with Splash screen and Lead generation form should be renderred correctly with Splah screen coming first.,Not Automated,
72193,Verify that Splash screen loads smoothly and should shadow the load of next page in the form (as configured on the WC).,Not Automated,
72194,Verify that the dimension of the picture are reduced by the exact percentage as it was set by the admin.,Not Automated,
72195,To verify that Image uploaded through Gallery should achieve the dimensions for the respective Camera control in Web console,Not Automated,
72217,To verify that user is able to configure different combinations of image dimension and quality on Web Console and the image should be capture successfully on Agent side App,Not Automated,
72218,To verify that user is able to configure different combinations of image dimension and quality on Web Console and the image should be uploaded successfully via gallery on Agent side App,Not Automated,
72403,View applications that are part of the OS in the installed applications panel,Not Automated,
72428,App In Foreground Data Collection,Not Automated,
72471,Verify that user is able to add Multiple pages to the project scope using Add page button on IDE,Not Automated,
72472,Verify that user is able to drag all the in scope controls to the every new page that will be created on IDE for an App,Not Automated,
72473,Verify that controls remain saved with all their properties unchanged when user moves back and forth on newly created pages,Not Automated,
72474,Verify that all Page controls and properties are saved once user clicks on Save button and the App is saved in its entirety,Not Automated,
72475,Verify that user is able to make changes to any of the pages of a  Saved App on IDE  before it is exported.,Not Automated,
72476,Verify that the final App exported should carry latest changes made by User.,Not Automated,
72477,Verify that  every save action on the app should update its index.html with updated fields,Not Automated,
72478,Verify that user is able to create a multi page app and it is rendered successfully on Agent,Not Automated,
72479,Verify that user is able to create a multi page app including Splash screen App form and App list view and it is rendered successfully on Agent,Not Automated,
72490,Verify  that a list view is displayed on the device's screen once user launches any web app.,Not Automated,
72491,Verify that Splash screen loads smoothly and should shadow the loading action of next page in the form (as configured on the WC).,Not Automated,
72492,Verify that user is taken to Record view page from Splash screen and should show no records if no data exists in SQLite DB,Not Automated,
72493,Verify that UI of record view should be as per Visual designs,Not Automated,
72494,Verify that there is a (+) button present on the top left of the screen inside list view.,Not Automated,
72495,Verify the functionality of sync button on the header of List view page,Not Automated,
72496,Verify that user is redirected  to the web form on tapping (+) button present on the List view page.,Not Automated,
72497,Verify that once user fills the web form and submits it  the updated values should display in the list view page.,Not Automated,
72498,Verify that when Admin clicks on Settings icon the left navigation and right drawer closes and 'Setting' view is displayed on entire canvas area.,Not Automated,
72499,Verify the functional elements on Settings screen.,Not Automated,
72500,Verify that user should see App setting Left menu bar on the screen with splash screen selected as default.,Not Automated,
72501,Verify the functional elements on Canvas area and property window for Splash screen setting view,Not Automated,
72502,Verify that user should be able to set background image on the property window and same is displayed on canvas as preview,Not Automated,
72503,Verify that user should be able to set icon image on the property  window and same is displayed on canvas as preview,Not Automated,
72504,Verify that collection of background and icon image will form a Splash screen and same is displayed on canvas as preview,Not Automated,
72505,Verify that values for App settings are saved in a session and user can move back and forth on IDE page,Not Automated,
72506,Verify the functionality of cutom Splash Screen on agent,Not Automated,
72507,Verify that the splash screen should be successfully rendered on an App with form and record view page,Not Automated,
72518,Verify that Agent picks up splash image from a spcific location identified on the server.,Not Automated,
72773,Verify the functionality to publish an app with default Splash Screen and Company Logo,Not Automated,
72774,Verify that user is not allowed to upload a background image other than desired format PNG.,Not Automated,
72775,Verify that user is not allowed to upload a brand image other than desired format PNG.,Not Automated,
